id,district_id,name,sort_no,discriminator_type
"16915","418","Xã Lưu Kiền","16915","ward"
"16921","418","Xã Xá Lượng","16921","ward"
"16924","418","Xã Tam Thái","16924","ward"
"16927","418","Xã Tam Đình","16927","ward"
"16930","418","Xã Yên Thắng","16930","ward"
"16933","418","Xã Tam Quang","16933","ward"
"16936","418","Xã Tam Hợp","16936","ward"
"16941","419","Thị trấn Nghĩa Đàn","16941","ward"
"16942","419","Xã Nghĩa Mai","16942","ward"
"16945","419","Xã Nghĩa Yên","16945","ward"
"16948","419","Xã Nghĩa Lạc","16948","ward"
"16951","419","Xã Nghĩa Lâm","16951","ward"
"16954","419","Xã Nghĩa Sơn","16954","ward"
"16957","419","Xã Nghĩa Lợi","16957","ward"
"16960","419","Xã Nghĩa Bình","16960","ward"
"16963","419","Xã Nghĩa Thọ","16963","ward"
"16966","419","Xã Nghĩa Minh","16966","ward"
"16969","419","Xã Nghĩa Phú","16969","ward"
"16972","419","Xã Nghĩa Hưng","16972","ward"
"16975","419","Xã Nghĩa Hồng","16975","ward"
"16978","419","Xã Nghĩa Thịnh","16978","ward"
"16981","419","Xã Nghĩa Trung","16981","ward"
"16984","419","Xã Nghĩa Hội","16984","ward"
"16987","419","Xã Nghĩa Thành","16987","ward"
"16996","419","Xã Nghĩa Hiếu","16996","ward"
"17020","419","Xã Nghĩa Đức","17020","ward"
"17023","419","Xã Nghĩa An","17023","ward"
"17026","419","Xã Nghĩa Long","17026","ward"
"17029","419","Xã Nghĩa Lộc","17029","ward"
"17032","419","Xã Nghĩa Khánh","17032","ward"
"17035","420","Thị trấn Quỳ Hợp","17035","ward"
"17038","420","Xã Yên Hợp","17038","ward"
"17041","420","Xã Châu Tiến","17041","ward"
"17044","420","Xã Châu Hồng","17044","ward"
"17047","420","Xã Đồng Hợp","17047","ward"
"17050","420","Xã Châu Thành","17050","ward"
"17053","420","Xã Liên Hợp","17053","ward"
"17056","420","Xã Châu Lộc","17056","ward"
"17059","420","Xã Tam Hợp","17059","ward"
"17062","420","Xã Châu Cường","17062","ward"
"17065","420","Xã Châu Quang","17065","ward"
"17068","420","Xã Thọ Hợp","17068","ward"
"17071","420","Xã Minh Hợp","17071","ward"
"17074","420","Xã Nghĩa Xuân","17074","ward"
"17077","420","Xã Châu Thái","17077","ward"
"17080","420","Xã Châu Đình","17080","ward"
"17083","420","Xã Văn Lợi","17083","ward"
"17086","420","Xã Nam Sơn","17086","ward"
"17089","420","Xã Châu Lý","17089","ward"
"17092","420","Xã Hạ Sơn","17092","ward"
"17095","420","Xã Bắc Sơn","17095","ward"
"17098","421","Thị trấn Cầu Giát","17098","ward"
"17101","421","Xã Quỳnh Thắng","17101","ward"
"17119","421","Xã Quỳnh Tân","17119","ward"
"17122","421","Xã Quỳnh Châu","17122","ward"
"17140","421","Xã Tân Sơn","17140","ward"
"17143","421","Xã Quỳnh Văn","17143","ward"
"17146","421","Xã Ngọc Sơn","17146","ward"
"17149","421","Xã Quỳnh Tam","17149","ward"
"17152","421","Xã Quỳnh Hoa","17152","ward"
"17155","421","Xã Quỳnh Thạch","17155","ward"
"17158","421","Xã Quỳnh Bảng","17158","ward"
"17161","421","Xã Quỳnh Mỹ","17161","ward"
"17164","421","Xã Quỳnh Thanh","17164","ward"
"17167","421","Xã Quỳnh Hậu","17167","ward"
"17170","421","Xã Quỳnh Lâm","17170","ward"
"17173","421","Xã Quỳnh Đôi","17173","ward"
"17176","421","Xã Quỳnh Lương","17176","ward"
"17179","421","Xã Quỳnh Hồng","17179","ward"
"17182","421","Xã Quỳnh Yên","17182","ward"
"17185","421","Xã Quỳnh Bá","17185","ward"
"17188","421","Xã Quỳnh Minh","17188","ward"
"17191","421","Xã Quỳnh Diễn","17191","ward"
"17194","421","Xã Quỳnh Hưng","17194","ward"
"17197","421","Xã Quỳnh Giang","17197","ward"
"17200","421","Xã Quỳnh Ngọc","17200","ward"
"17203","421","Xã Quỳnh Nghĩa","17203","ward"
"17206","421","Xã An Hòa","17206","ward"
"17209","421","Xã Tiến Thủy","17209","ward"
"17212","421","Xã Sơn Hải","17212","ward"
"17215","421","Xã Quỳnh Thọ","17215","ward"
"17218","421","Xã Quỳnh Thuận","17218","ward"
"17221","421","Xã Quỳnh Long","17221","ward"
"17224","421","Xã Tân Thắng","17224","ward"
"17227","422","Thị trấn Con Cuông","17227","ward"
"17230","422","Xã Bình Chuẩn","17230","ward"
"17233","422","Xã Lạng Khê","17233","ward"
"17236","422","Xã Cam Lâm","17236","ward"
"17239","422","Xã Thạch Ngàn","17239","ward"
"17242","422","Xã Đôn Phục","17242","ward"
"17245","422","Xã Mậu Đức","17245","ward"
"17248","422","Xã Châu Khê","17248","ward"
"17251","422","Xã Chi Khê","17251","ward"
"17254","422","Xã Bồng Khê","17254","ward"
"17257","422","Xã Yên Khê","17257","ward"
"17260","422","Xã Lục Dạ","17260","ward"
"17263","422","Xã Môn Sơn","17263","ward"
"17266","423","Thị trấn Tân Kỳ","17266","ward"
"17269","423","Xã Tân Hợp","17269","ward"
"17272","423","Xã Tân Phú","17272","ward"
"17275","423","Xã Tân Xuân","17275","ward"
"17278","423","Xã Giai Xuân","17278","ward"
"17281","423","Xã Nghĩa Bình","17281","ward"
"17284","423","Xã Nghĩa Đồng","17284","ward"
"17287","423","Xã Đồng Văn","17287","ward"
"17290","423","Xã Nghĩa Thái","17290","ward"
"17293","423","Xã Nghĩa Hợp","17293","ward"
"17296","423","Xã Nghĩa Hoàn","17296","ward"
"17299","423","Xã Nghĩa Phúc","17299","ward"
"17302","423","Xã Tiên Kỳ","17302","ward"
"17305","423","Xã Tân An","17305","ward"
"17308","423","Xã Nghĩa Dũng","17308","ward"
"17311","423","Xã Tân Long","17311","ward"
"17314","423","Xã Kỳ Sơn","17314","ward"
"17317","423","Xã Hương Sơn","17317","ward"
"17320","423","Xã Kỳ Tân","17320","ward"
"17323","423","Xã Phú Sơn","17323","ward"
"17325","423","Xã Tân Hương","17325","ward"
"17326","423","Xã Nghĩa Hành","17326","ward"
"17329","424","Thị trấn Anh Sơn","17329","ward"
"17332","424","Xã Thọ Sơn","17332","ward"
"17335","424","Xã Thành Sơn","17335","ward"
"17338","424","Xã Bình Sơn","17338","ward"
"17341","424","Xã Tam Sơn","17341","ward"
"17344","424","Xã Đỉnh Sơn","17344","ward"
"17347","424","Xã Hùng Sơn","17347","ward"
"17350","424","Xã Cẩm Sơn","17350","ward"
"17353","424","Xã Đức Sơn","17353","ward"
"17356","424","Xã Tường Sơn","17356","ward"
"17357","424","Xã Hoa Sơn","17357","ward"
"17359","424","Xã Tào Sơn","17359","ward"
"17362","424","Xã Vĩnh Sơn","17362","ward"
"17365","424","Xã Lạng Sơn","17365","ward"
"17368","424","Xã Hội Sơn","17368","ward"
"17371","424","Xã Thạch Sơn","17371","ward"
"17374","424","Xã Phúc Sơn","17374","ward"
"17377","424","Xã Long Sơn","17377","ward"
"17380","424","Xã Khai Sơn","17380","ward"
"17383","424","Xã Lĩnh Sơn","17383","ward"
"17386","424","Xã Cao Sơn","17386","ward"
"17389","425","Thị trấn Diễn Châu","17389","ward"
"17392","425","Xã Diễn Lâm","17392","ward"
"17395","425","Xã Diễn Đoài","17395","ward"
"17398","425","Xã Diễn Trường","17398","ward"
"17401","425","Xã Diễn Yên","17401","ward"
"17404","425","Xã Diễn Hoàng","17404","ward"
"17407","425","Xã Diễn Hùng","17407","ward"
"17410","425","Xã Diễn Mỹ","17410","ward"
"17413","425","Xã Diễn Hồng","17413","ward"
"17416","425","Xã Diễn Phong","17416","ward"
"17419","425","Xã Diễn Hải","17419","ward"
"17422","425","Xã Diễn Tháp","17422","ward"
"17425","425","Xã Diễn Liên","17425","ward"
"17428","425","Xã Diễn Vạn","17428","ward"
"17431","425","Xã Diễn Kim","17431","ward"
"17434","425","Xã Diễn Kỷ","17434","ward"
"17437","425","Xã Diễn Xuân","17437","ward"
"17440","425","Xã Diễn Thái","17440","ward"
"17443","425","Xã Diễn Đồng","17443","ward"
"17446","425","Xã Diễn Bích","17446","ward"
"17449","425","Xã Diễn Hạnh","17449","ward"
"17452","425","Xã Diễn Ngọc","17452","ward"
"17455","425","Xã Diễn Quảng","17455","ward"
"17458","425","Xã Diễn Nguyên","17458","ward"
"17461","425","Xã Diễn Hoa","17461","ward"
"17464","425","Xã Diễn Thành","17464","ward"
"17467","425","Xã Diễn Phúc","17467","ward"
"17476","425","Xã Diễn Cát","17476","ward"
"17479","425","Xã Diễn Thịnh","17479","ward"
"17482","425","Xã Diễn Tân","17482","ward"
"17485","425","Xã Minh Châu","17485","ward"
"17488","425","Xã Diễn Thọ","17488","ward"
"17491","425","Xã Diễn Lợi","17491","ward"
"17494","425","Xã Diễn Lộc","17494","ward"
"17497","425","Xã Diễn Trung","17497","ward"
"17500","425","Xã Diễn An","17500","ward"
"17503","425","Xã Diễn Phú","17503","ward"
"17506","426","Thị trấn Yên Thành","17506","ward"
"17509","426","Xã Mã Thành","17509","ward"
"17510","426","Xã Tiến Thành","17510","ward"
"17512","426","Xã Lăng Thành","17512","ward"
"17515","426","Xã Tân Thành","17515","ward"
"17518","426","Xã Đức Thành","17518","ward"
"17521","426","Xã Kim Thành","17521","ward"
"17524","426","Xã Hậu Thành","17524","ward"
"17525","426","Xã Hùng Thành","17525","ward"
"17527","426","Xã Đô Thành","17527","ward"
"17530","426","Xã Thọ Thành","17530","ward"
"17533","426","Xã Quang Thành","17533","ward"
"17536","426","Xã Tây Thành","17536","ward"
"17539","426","Xã Phúc Thành","17539","ward"
"17542","426","Xã Hồng Thành","17542","ward"
"17545","426","Xã Đồng Thành","17545","ward"
"17548","426","Xã Phú Thành","17548","ward"
"17551","426","Xã Hoa Thành","17551","ward"
"17554","426","Xã Tăng Thành","17554","ward"
"17557","426","Xã Văn Thành","17557","ward"
"17560","426","Xã Thịnh Thành","17560","ward"
"17563","426","Xã Hợp Thành","17563","ward"
"17566","426","Xã Xuân Thành","17566","ward"
"17569","426","Xã Bắc Thành","17569","ward"
"17572","426","Xã Nhân Thành","17572","ward"
"17575","426","Xã Trung Thành","17575","ward"
"17578","426","Xã Long Thành","17578","ward"
"17581","426","Xã Minh Thành","17581","ward"
"17584","426","Xã Nam Thành","17584","ward"
"17587","426","Xã Vĩnh Thành","17587","ward"
"17590","426","Xã Lý Thành","17590","ward"
"17593","426","Xã Khánh Thành","17593","ward"
"17596","426","Xã Viên Thành","17596","ward"
"17599","426","Xã Đại Thành","17599","ward"
"17602","426","Xã Liên Thành","17602","ward"
"17605","426","Xã Bảo Thành","17605","ward"
"17608","426","Xã Mỹ Thành","17608","ward"
"17611","426","Xã Công Thành","17611","ward"
"17614","426","Xã Sơn Thành","17614","ward"
"17617","427","Thị trấn Đô Lương","17617","ward"
"17619","427","Xã Giang Sơn Đông","17619","ward"
"17620","427","Xã Giang Sơn Tây","17620","ward"
"17623","427","Xã Lam Sơn","17623","ward"
"17626","427","Xã Bồi Sơn","17626","ward"
"17629","427","Xã Hồng Sơn","17629","ward"
"17632","427","Xã Bài Sơn","17632","ward"
"17635","427","Xã Ngọc Sơn","17635","ward"
"17638","427","Xã Bắc Sơn","17638","ward"
"17641","427","Xã Tràng Sơn","17641","ward"
"17644","427","Xã Thượng Sơn","17644","ward"
"17647","427","Xã Hòa Sơn","17647","ward"
"17650","427","Xã Đặng Sơn","17650","ward"
"17653","427","Xã Đông Sơn","17653","ward"
"17656","427","Xã Nam Sơn","17656","ward"
"17659","427","Xã Lưu Sơn","17659","ward"
"17662","427","Xã Yên Sơn","17662","ward"
"17665","427","Xã Văn Sơn","17665","ward"
"17668","427","Xã Đà Sơn","17668","ward"
"17671","427","Xã Lạc Sơn","17671","ward"
"17674","427","Xã Tân Sơn","17674","ward"
"17677","427","Xã Thái Sơn","17677","ward"
"17680","427","Xã Quang Sơn","17680","ward"
"17683","427","Xã Thịnh Sơn","17683","ward"
"17686","427","Xã Trung Sơn","17686","ward"
"17689","427","Xã Xuân Sơn","17689","ward"
"17692","427","Xã Minh Sơn","17692","ward"
"17695","427","Xã Thuận Sơn","17695","ward"
"17698","427","Xã Nhân Sơn","17698","ward"
"17701","427","Xã Hiến Sơn","17701","ward"
"17704","427","Xã Mỹ Sơn","17704","ward"
"17707","427","Xã Trù Sơn","17707","ward"
"17710","427","Xã Đại Sơn","17710","ward"
"17713","428","Thị trấn Thanh Chương","17713","ward"
"17716","428","Xã Cát Văn","17716","ward"
"17719","428","Xã Thanh Nho","17719","ward"
"17722","428","Xã Hạnh Lâm","17722","ward"
"17723","428","Xã Thanh Sơn","17723","ward"
"17725","428","Xã Thanh Hòa","17725","ward"
"17728","428","Xã Phong Thịnh","17728","ward"
"17731","428","Xã Thanh Phong","17731","ward"
"17734","428","Xã Thanh Mỹ","17734","ward"
"17737","428","Xã Thanh Tiên","17737","ward"
"17743","428","Xã Thanh Liên","17743","ward"
"17749","428","Xã Đại Đồng","17749","ward"
"17752","428","Xã Thanh Đồng","17752","ward"
"17755","428","Xã Thanh Ngọc","17755","ward"
"17758","428","Xã Thanh Hương","17758","ward"
"17759","428","Xã Ngọc Lâm","17759","ward"
"17761","428","Xã Thanh Lĩnh","17761","ward"
"17764","428","Xã Đồng Văn","17764","ward"
"17767","428","Xã Ngọc Sơn","17767","ward"
"17770","428","Xã Thanh Thịnh","17770","ward"
"17773","428","Xã Thanh An","17773","ward"
"17776","428","Xã Thanh Chi","17776","ward"
"17779","428","Xã Xuân Tường","17779","ward"
"17782","428","Xã Thanh Dương","17782","ward"
"17785","428","Xã Thanh Lương","17785","ward"
"17788","428","Xã Thanh Khê","17788","ward"
"17791","428","Xã Võ Liệt","17791","ward"
"17794","428","Xã Thanh Long","17794","ward"
"17797","428","Xã Thanh Thủy","17797","ward"
"17800","428","Xã Thanh Khai","17800","ward"
"17803","428","Xã Thanh Yên","17803","ward"
"17806","428","Xã Thanh Hà","17806","ward"
"17809","428","Xã Thanh Giang","17809","ward"
"17812","428","Xã Thanh Tùng","17812","ward"
"17815","428","Xã Thanh Lâm","17815","ward"
"17818","428","Xã Thanh Mai","17818","ward"
"17821","428","Xã Thanh Xuân","17821","ward"
"17824","428","Xã Thanh Đức","17824","ward"
"17827","429","Thị trấn Quán Hành","17827","ward"
"17830","429","Xã Nghi Văn","17830","ward"
"17833","429","Xã Nghi Yên","17833","ward"
"17836","429","Xã Nghi Tiến","17836","ward"
"17839","429","Xã Nghi Hưng","17839","ward"
"17842","429","Xã Nghi Đồng","17842","ward"
"17845","429","Xã Nghi Thiết","17845","ward"
"17848","429","Xã Nghi Lâm","17848","ward"
"17851","429","Xã Nghi Quang","17851","ward"
"17854","429","Xã Nghi Kiều","17854","ward"
"17857","429","Xã Nghi Mỹ","17857","ward"
"17860","429","Xã Nghi Phương","17860","ward"
"17863","429","Xã Nghi Thuận","17863","ward"
"17866","429","Xã Nghi Long","17866","ward"
"17869","429","Xã Nghi Xá","17869","ward"
"17875","429","Xã Nghi Hoa","17875","ward"
"17878","429","Xã Khánh Hợp","17878","ward"
"17881","429","Xã Nghi Thịnh","17881","ward"
"17884","429","Xã Nghi Công Bắc","17884","ward"
"17887","429","Xã Nghi Công Nam","17887","ward"
"17890","429","Xã Nghi Thạch","17890","ward"
"17893","429","Xã Nghi Trung","17893","ward"
"17896","429","Xã Nghi Trường","17896","ward"
"17899","429","Xã Nghi Diên","17899","ward"
"17902","429","Xã Nghi Phong","17902","ward"
"17905","429","Xã Nghi Xuân","17905","ward"
"17911","429","Xã Nghi Vạn","17911","ward"
"17917","429","Xã Phúc Thọ","17917","ward"
"17926","429","Xã Nghi Thái","17926","ward"
"17932","430","Xã Nam Hưng","17932","ward"
"17935","430","Xã Nam Nghĩa","17935","ward"
"17938","430","Xã Nam Thanh","17938","ward"
"17941","430","Xã Nam Anh","17941","ward"
"17944","430","Xã Nam Xuân","17944","ward"
"17947","430","Xã Nam Thái","17947","ward"
"17950","430","Thị trấn Nam Đàn","17950","ward"
"17953","430","Xã Nam Lĩnh","17953","ward"
"17956","430","Xã Nam Giang","17956","ward"
"17959","430","Xã Xuân Hòa","17959","ward"
"17962","430","Xã Hùng Tiến","17962","ward"
"17968","430","Xã Thượng Tân Lộc","17968","ward"
"17971","430","Xã Kim Liên","17971","ward"
"17977","430","Xã Hồng Long","17977","ward"
"17980","430","Xã Xuân Lâm","17980","ward"
"17983","430","Xã Nam Cát","17983","ward"
"17986","430","Xã Khánh Sơn","17986","ward"
"17989","430","Xã Trung Phúc Cường","17989","ward"
"17998","430","Xã Nam Kim","17998","ward"
"18001","431","Thị trấn Hưng Nguyên","18001","ward"
"18004","431","Xã Hưng Trung","18004","ward"
"18007","431","Xã Hưng Yên","18007","ward"
"18008","431","Xã Hưng Yên Bắc","18008","ward"
"18010","431","Xã Hưng Tây","18010","ward"
"18016","431","Xã Hưng Đạo","18016","ward"
"18019","431","Xã Hưng Mỹ","18019","ward"
"18022","431","Xã Hưng Thịnh","18022","ward"
"18025","431","Xã Hưng Lĩnh","18025","ward"
"18028","431","Xã Hưng Thông","18028","ward"
"18031","431","Xã Hưng Tân","18031","ward"
"18034","431","Xã Hưng Lợi","18034","ward"
"18037","431","Xã Hưng Nghĩa","18037","ward"
"18040","431","Xã Hưng Phúc","18040","ward"
"18043","431","Xã Long Xá","18043","ward"
"18052","431","Xã Châu Nhân","18052","ward"
"18055","431","Xã Xuân Lam","18055","ward"
"18064","431","Xã Hưng Thành","18064","ward"
"17104","432","Xã Quỳnh Vinh","17104","ward"
"17107","432","Xã Quỳnh Lộc","17107","ward"
"17110","432","Phường Quỳnh Thiện","17110","ward"
"17113","432","Xã Quỳnh Lập","17113","ward"
"17116","432","Xã Quỳnh Trang","17116","ward"
"17125","432","Phường Mai Hùng","17125","ward"
"17128","432","Phường Quỳnh Dị","17128","ward"
"17131","432","Phường Quỳnh Xuân","17131","ward"
"17134","432","Phường Quỳnh Phương","17134","ward"
"17137","432","Xã Quỳnh Liên","17137","ward"
"18070","436","Phường Trần Phú","18070","ward"
"18073","436","Phường Nam Hà","18073","ward"
"18076","436","Phường Bắc Hà","18076","ward"
"18077","436","Phường Nguyễn Du","18077","ward"
"18079","436","Phường Tân Giang","18079","ward"
"18082","436","Phường Đại Nài","18082","ward"
"18085","436","Phường Hà Huy Tập","18085","ward"
"18088","436","Xã Thạch Trung","18088","ward"
"18091","436","Phường Thạch Quý","18091","ward"
"18094","436","Phường Thạch Linh","18094","ward"
"18097","436","Phường Văn Yên","18097","ward"
"18100","436","Xã Thạch Hạ","18100","ward"
"18103","436","Xã Đồng Môn","18103","ward"
"18109","436","Xã Thạch Hưng","18109","ward"
"18112","436","Xã Thạch Bình","18112","ward"
"18115","437","Phường Bắc Hồng","18115","ward"
"18118","437","Phường Nam Hồng","18118","ward"
"18121","437","Phường Trung Lương","18121","ward"
"18124","437","Phường Đức Thuận","18124","ward"
"18127","437","Phường Đậu Liêu","18127","ward"
"18130","437","Xã Thuận Lộc","18130","ward"
"18133","439","Thị trấn Phố Châu","18133","ward"
"18136","439","Thị trấn  Tây Sơn","18136","ward"
"18139","439","Xã Sơn Hồng","18139","ward"
"18142","439","Xã Sơn Tiến","18142","ward"
"18145","439","Xã Sơn Lâm","18145","ward"
"18148","439","Xã Sơn Lễ","18148","ward"
"18157","439","Xã Sơn Giang","18157","ward"
"18160","439","Xã Sơn Lĩnh","18160","ward"
"18163","439","Xã An Hòa Thịnh","18163","ward"
"18172","439","Xã Sơn Tây","18172","ward"
"18175","439","Xã Sơn Ninh","18175","ward"
"18178","439","Xã Sơn Châu","18178","ward"
"18181","439","Xã Tân Mỹ Hà","18181","ward"
"18184","439","Xã Quang Diệm","18184","ward"
"18187","439","Xã Sơn Trung","18187","ward"
"18190","439","Xã Sơn Bằng","18190","ward"
"18193","439","Xã Sơn Bình","18193","ward"
"18196","439","Xã Sơn Kim 1","18196","ward"
"18199","439","Xã Sơn Kim 2","18199","ward"
"18202","439","Xã Sơn Trà","18202","ward"
"18205","439","Xã Sơn Long","18205","ward"
"18211","439","Xã Kim Hoa","18211","ward"
"18214","439","Xã Sơn Hàm","18214","ward"
"18217","439","Xã Sơn Phú","18217","ward"
"18223","439","Xã Sơn Trường","18223","ward"
"18229","440","Thị trấn Đức Thọ","18229","ward"
"18235","440","Xã Quang Vĩnh","18235","ward"
"18241","440","Xã Tùng Châu","18241","ward"
"18244","440","Xã Trường Sơn","18244","ward"
"18247","440","Xã Liên Minh","18247","ward"
"18253","440","Xã Yên Hồ","18253","ward"
"18259","440","Xã Tùng Ảnh","18259","ward"
"18262","440","Xã Bùi La Nhân","18262","ward"
"18274","440","Xã Thanh Bình Thịnh","18274","ward"
"18277","440","Xã Lâm Trung Thủy","18277","ward"
"18280","440","Xã Hòa Lạc","18280","ward"
"18283","440","Xã Tân Dân","18283","ward"
"18298","440","Xã An Dũng","18298","ward"
"18304","440","Xã Đức Đồng","18304","ward"
"18307","440","Xã Đức Lạng","18307","ward"
"18310","440","Xã Tân Hương","18310","ward"
"18313","441","Thị trấn Vũ Quang","18313","ward"
"18316","441","Xã Ân Phú","18316","ward"
"18319","441","Xã Đức Giang","18319","ward"
"18322","441","Xã Đức Lĩnh","18322","ward"
"18325","441","Xã Thọ Điền","18325","ward"
"18328","441","Xã Đức Hương","18328","ward"
"18331","441","Xã Đức Bồng","18331","ward"
"18334","441","Xã Đức Liên","18334","ward"
"18340","441","Xã Hương Minh","18340","ward"
"18343","441","Xã Quang Thọ","18343","ward"
"18352","442","Thị trấn Xuân An","18352","ward"
"18355","442","Xã Xuân Hội","18355","ward"
"18358","442","Xã Đan Trường","18358","ward"
"18364","442","Xã Xuân Phổ","18364","ward"
"18367","442","Xã Xuân Hải","18367","ward"
"18370","442","Xã Xuân Giang","18370","ward"
"18373","442","Thị trấn Tiên Điền","18373","ward"
"18376","442","Xã Xuân Yên","18376","ward"
"18379","442","Xã Xuân Mỹ","18379","ward"
"18382","442","Xã Xuân Thành","18382","ward"
"18385","442","Xã Xuân Viên","18385","ward"
"18388","442","Xã Xuân Hồng","18388","ward"
"18391","442","Xã Cỗ Đạm","18391","ward"
"18394","442","Xã Xuân Liên","18394","ward"
"18397","442","Xã Xuân Lĩnh","18397","ward"
"18400","442","Xã Xuân Lam","18400","ward"
"18403","442","Xã Cương Gián","18403","ward"
"18406","443","Thị trấn Nghèn","18406","ward"
"18415","443","Xã Thiên Lộc","18415","ward"
"18418","443","Xã Thuần Thiện","18418","ward"
"18427","443","Xã Vượng Lộc","18427","ward"
"18433","443","Xã Thanh Lộc","18433","ward"
"18436","443","Xã Kim Song Trường","18436","ward"
"18439","443","Xã Thường Nga","18439","ward"
"18445","443","Xã Tùng Lộc","18445","ward"
"18454","443","Xã Phú Lộc","18454","ward"
"18463","443","Xã Gia Hanh","18463","ward"
"18466","443","Xã Khánh Vĩnh Yên","18466","ward"
"18472","443","Xã Trung Lộc","18472","ward"
"18475","443","Xã Xuân Lộc","18475","ward"
"18478","443","Xã Thượng Lộc","18478","ward"
"18481","443","Xã Quang Lộc","18481","ward"
"18484","443","Thị trấn Đồng Lộc","18484","ward"
"18487","443","Xã Mỹ Lộc","18487","ward"
"18490","443","Xã Sơn Lộc","18490","ward"
"18496","444","Thị trấn Hương Khê","18496","ward"
"18499","444","Xã Điền Mỹ","18499","ward"
"18502","444","Xã Hà Linh","18502","ward"
"18505","444","Xã Hương Thủy","18505","ward"
"18508","444","Xã Hòa Hải","18508","ward"
"18514","444","Xã Phúc Đồng","18514","ward"
"18517","444","Xã Hương Giang","18517","ward"
"18520","444","Xã Lộc Yên","18520","ward"
"18523","444","Xã Hương Bình","18523","ward"
"18526","444","Xã Hương Long","18526","ward"
"18529","444","Xã Phú Gia","18529","ward"
"18532","444","Xã Gia Phố","18532","ward"
"18535","444","Xã Phú Phong","18535","ward"
"18538","444","Xã Hương Đô","18538","ward"
"18541","444","Xã Hương Vĩnh","18541","ward"
"18544","444","Xã Hương Xuân","18544","ward"
"18547","444","Xã Phúc Trạch","18547","ward"
"18550","444","Xã Hương Trà","18550","ward"
"18553","444","Xã Hương Trạch","18553","ward"
"18556","444","Xã Hương Lâm","18556","ward"
"18559","444","Xã Hương Liên","18559","ward"
"18562","445","Thị trấn Thạch Hà","18562","ward"
"18565","445","Xã Ngọc Sơn","18565","ward"
"18571","445","Xã Thạch Hải","18571","ward"
"18586","445","Xã Thạch Kênh","18586","ward"
"18589","445","Xã Thạch Sơn","18589","ward"
"18592","445","Xã Thạch Liên","18592","ward"
"18595","445","Xã Đỉnh Bàn","18595","ward"
"18601","445","Xã Việt Tiến","18601","ward"
"18604","445","Xã Thạch Khê","18604","ward"
"18607","445","Xã Thạch Long","18607","ward"
"18619","445","Xã Thạch Trị","18619","ward"
"18622","445","Xã Thạch Lạc","18622","ward"
"18625","445","Xã Thạch Ngọc","18625","ward"
"18628","445","Xã Tượng Sơn","18628","ward"
"18631","445","Xã Thạch Văn","18631","ward"
"18634","445","Xã Lưu Vĩnh Sơn","18634","ward"
"18637","445","Xã Thạch Thắng","18637","ward"
"18643","445","Xã Thạch Đài","18643","ward"
"18649","445","Xã Thạch Hội","18649","ward"
"18652","445","Xã Tân Lâm Hương","18652","ward"
"18658","445","Xã Thạch Xuân","18658","ward"
"18667","445","Xã Nam Điền","18667","ward"
"18673","446","Thị trấn Cẩm Xuyên","18673","ward"
"18676","446","Thị trấn Thiên Cầm","18676","ward"
"18679","446","Xã Yên Hòa","18679","ward"
"18682","446","Xã Cẩm Dương","18682","ward"
"18685","446","Xã Cẩm Bình","18685","ward"
"18691","446","Xã Cẩm Vĩnh","18691","ward"
"18694","446","Xã Cẩm Thành","18694","ward"
"18697","446","Xã Cẩm Quang","18697","ward"
"18706","446","Xã Cẩm Thạch","18706","ward"
"18709","446","Xã Cẩm Nhượng","18709","ward"
"18712","446","Xã Nam Phúc Thăng","18712","ward"
"18715","446","Xã Cẩm Duệ","18715","ward"
"18721","446","Xã Cẩm Lĩnh","18721","ward"
"18724","446","Xã Cẩm Quan","18724","ward"
"18727","446","Xã Cẩm Hà","18727","ward"
"18730","446","Xã Cẩm Lộc","18730","ward"
"18733","446","Xã Cẩm Hưng","18733","ward"
"18736","446","Xã Cẩm Thịnh","18736","ward"
"18739","446","Xã Cẩm Mỹ","18739","ward"
"18742","446","Xã Cẩm Trung","18742","ward"
"18745","446","Xã Cẩm Sơn","18745","ward"
"18748","446","Xã Cẩm Lạc","18748","ward"
"18751","446","Xã Cẩm Minh","18751","ward"
"18757","447","Xã Kỳ Xuân","18757","ward"
"18760","447","Xã Kỳ Bắc","18760","ward"
"18763","447","Xã Kỳ Phú","18763","ward"
"18766","447","Xã Kỳ Phong","18766","ward"
"18769","447","Xã Kỳ Tiến","18769","ward"
"18772","447","Xã Kỳ Giang","18772","ward"
"18775","447","Xã Kỳ Đồng","18775","ward"
"18778","447","Xã Kỳ Khang","18778","ward"
"18784","447","Xã Kỳ Văn","18784","ward"
"18787","447","Xã Kỳ Trung","18787","ward"
"18790","447","Xã Kỳ Thọ","18790","ward"
"18793","447","Xã Kỳ Tây","18793","ward"
"18799","447","Xã Kỳ Thượng","18799","ward"
"18802","447","Xã Kỳ Hải","18802","ward"
"18805","447","Xã Kỳ Thư","18805","ward"
"18811","447","Xã Kỳ Châu","18811","ward"
"18814","447","Xã Kỳ Tân","18814","ward"
"18838","447","Xã Lâm Hợp","18838","ward"
"18844","447","Xã Kỳ Sơn","18844","ward"
"18850","447","Xã Kỳ Lạc","18850","ward"
"18409","448","Xã Tân Lộc","18409","ward"
"18412","448","Xã Hồng Lộc","18412","ward"
"18421","448","Xã Thịnh Lộc","18421","ward"
"18430","448","Xã Bình An","18430","ward"
"18457","448","Xã Ích Hậu","18457","ward"
